Date,Username,User tag,Content,Mentions,Reply to
"2025-06-26,01:09:21",biokoff,#0,"—Исчадие Рэди—
|----------------------------------------------------------------------------|

—Вера проста как обет: ""Воспевал князя, Мучайся за князя и умри во имя князя"". По сути власть, в коей правит тьма и все должны гордиться этим, иначе вы должны страдать...

-Зачем смотреть? Нам тут делать нечего, просто уйдем и закроем разлом... Да и врятли мы справимся с самим богом, это все равно что муровью пойти на человека, безумие.

|----------------------------------------------------------------------------|
Рэди крайне сильно не хотела рассказывать подробности связанные с тьмой, как и идти против него.
|----------------------------------------------------------------------------|",ktoia,1387547625812791296
"2025-06-26,01:56:18",ktoia,#0,"— Сиэль —

Сиэлька решила задать вопрос который сразу пришел ей в голову, который определит её дальнейшие мысли и действия:

— Здесь есть те, кто могут управлять тьмой кроме бога...?",biokoff,1387555291570110616
"2025-06-26,04:34:46",biokoff,#0,"—Исчадие Рэди—
|----------------------------------------------------------------------------|

—Почему ты не хочешь уйти... Ты всерьез думаешь что такой толпой из молчунов ты сможешь одолеть бога...? Хах...Тьмой управляет бог и создания наделённые его волей....

|----------------------------------------------------------------------------|",ktoia,1387567107222540320
"2025-06-26,08:06:26",ktoia,#0,"— Сиэль —

Девочка развернулась на Рэди и прочистила горло.

— Я не могу уйти не пообщавшись или не увидев его собственными глазами. За всё время ни я, ни Они не видели нашу тьму во плоти...

— Этот шанс... даже если он и опасный, я упускать не то что не хочу - я не могу и не собираюсь. Они не могут... Я не заставляю тебя Рэди идти против собственного бога... Да и в конце концов Мы хотим убедиться всё ли идёт правильно в нашем мире, сравнив его с твоим.",biokoff,1387606989554581634
"2025-06-26,08:12:22",biokoff,#0,"—Исчадие Рэди—
|----------------------------------------------------------------------------|

—Хорошо, тогда я буду вести вас. Все же без проводника, вы скорее всего не пройдете и пары метров тут.

-Наша ключевая задача попасть в замок, но по пути к нему ходят стражники тьмы и глашатаи. Если первые опасные в битве, то вот вторые напротив, своим присутствием заставят всех узнать о нас. Скорее всего они уже наблюдают за нами, но так как мы не сделали ничего вызывающего, они не падают внимание на нас. Нам ни в коем случае нельзя вызвать крик глашатая, иначе мы не пройдем в замок без боя.

|----------------------------------------------------------------------------|",ktoia,1387660254350803074
"2025-06-26,20:13:38",nobrin,#0,"*Белка молча наблюдает за всем что тут происходит, и готова защищаться в случае чего*",,
"2025-06-26,23:44:14",ktoia,#0,"— Сиэль —

— А мы сможем пройти просто к замку? Ты же всё-таки грубо говоря пророк... Хотелось бы дойти не тратя драгоценные силы и время. Не думаю что у нашей Ведьмы силы бесконечные на поддержание червоточины.",biokoff,1387661747539677254
"2025-06-27,01:47:55",biokoff,#0,"—Исчадие Рэди—
|----------------------------------------------------------------------------|

—Я не уверена что они пустят и в вас в замок. Со мной вы скорее всего только до него дойти сможете. Если конечно вы не придумаете интересную сценку, в кою они поверят...

|----------------------------------------------------------------------------|",ktoia,1387896261847552141
"2025-06-27,23:07:14",ktoia,#0,"— Сиэль —

Сиэль пошла вперед, скрестив руки за спиной, а за ней пошла тень.",biokoff,1387927387681062984
"2025-06-28,00:17:43",biokoff,#0,"—Исчадие Рэди—
|----------------------------------------------------------------------------|
Поняв что плана она не услышит подала плечами и молча пошла за ней и так они спокойно дошли до замка, чьи ворота были закрыты, отчего девочка с интересом посмотрела на Сиель, смотря что же она придумает. Пока та думала компанию стала медленно окружать толпа мертвецов. 
|----------------------------------------------------------------------------|",ktoia,1388249336596398190
"2025-06-28,08:33:16",nobrin,#0,"-Белка-

*Т.к. Белка тупая, она ничего не могла предложить но в её голове появилась мысль*

-А если устроить штурм на замок?

*Белка достала винторез с плеча, проверив на наличие боезапасов, поняла что магазин на половину пуст, и заменила его на новый, после увидив что мертвецы начали их окружать она задумалась*

-а это враги или друзья? их нужно стрелять или нет?",biokoff,1388267074542895234
"2025-06-29,04:31:11",ktoia,#0,"— Сиэль —

Сиэлька огляделась вокруг. Она и Они быстро прикинули шансы, после чего она перевела взгляд на Яна.

— А у тебя... есть ли у тебя предложения?

Она явно не собиралась долго ждать и хотела действовать быстро. Её поза была напряжённой. Тень стояла рядом, а ее рука была на рукояти.

||<@478922861554302997>||",samin__,
"2025-06-29,10:28:26",samin__,#0,"—Ян Кай—

Весь путь, что компания шла до замка, парень не мог свести глаз с ""тени"", которая сопровождает "" СИЕЛЬ"", мысли в его голове сменяли друг друга, он пытался понять происхождение этой девочки, этой тени... не желая делать поспешные выводы, Ян просто наблюдал за действиями команды.

В тот момент, когда к нему обратились, он встрепенулся, через силу сделал расслабленное выражение лица и сказал:

— Нашему положению не позавидуешь... Если судить поверхностно, будет разумно не вызывать лишнего шума, так как есть шанс пройти в замок без боя.

— Но если подумать, я не могу представить что в голове у этих *смотря на мертвецов, он запнулся* существ... Ещë есть вариант избавиться от глашатых, но это уже дело везения, ведь в процессе может подняться переполох...

После этих слов, он поднял голову и посмотрел на стены замка

— Думаю я смогу открыть ворота, но вам придëтся некоторое время пробыть с нашими новыми знакомыми

После этих слов, Ян начал оценивать замок и ворота, а также посматривать на мертвецов, после чего обратился ко всей команде

— Я смогу открыть ворота, а вы продержитесь здесь немного

После этих слов Ян открыл  портал, который поглотил его в тоже мгновение",ktoia,1388693248750653551
"2025-06-29,23:31:03",biokoff,#0,"|----------------------------------------------------------------------------|
И тут откуда из невозмись на месте Яна появился мальчик, из коего шло множество отростков образуя некое подобие сети и распроняясь на всю округу он закричал:
|----------------------------------------------------------------------------|

—НАРУШИТЕЛИ! БЕЗБОЖНИКИ НАПАДАЮТ У ГЛАВНЫХ ВРАТ!

|----------------------------------------------------------------------------|",samin__,1388783155825217546
"2025-06-29,23:32:16",biokoff,#0,"|----------------------------------------------------------------------------|
Портал привет его на другую сторону ворот, где он смог осмотреться и увидеть также множество мертвецов. Но и рычаг, что возможно откроет работа.
|----------------------------------------------------------------------------|",samin__,1388783155825217546
"2025-06-29,23:33:56",samin__,#0,"—Ян Кай—

Не задумываясь тянет за рычаг, не обращая внимания на мертвецов",biokoff,1388980411631272027
"2025-06-29,23:35:18",biokoff,#0,"|----------------------------------------------------------------------------|
Ворота медленно стали открываться под гнетом своей же тяжести, а окружающие мертвецы стали судорожно бежать на Яна.
|----------------------------------------------------------------------------|",samin__,1388980834450669710
"2025-06-29,23:35:20",nobrin,#0,"*Белка начала стрелять в неизвестное существо, которое появилось откуда не возьмись*",biokoff,1388980107926048948
"2025-06-29,23:37:43",samin__,#0,"—Ян Кай—

Ян просто посмотрел на разъярённую толпу, ухмыльнулся и переместился на оборонительную стену, встав на краю оборонительных шипов",biokoff,1388981177355993249
"2025-06-29,23:37:51",biokoff,#0,"—Глошатай—
|----------------------------------------------------------------------------|
Пули стали впиваться в тело глошатая и тот немного приглушился, но все же не отреогировал на боль и продолжил привлекать внимания всей округе.
|----------------------------------------------------------------------------|",nobrin,1388981185140756612
"2025-06-29,23:49:19",ktoia,#0,"— Сиэль —

Тень Сиэль внезапно сделала резкий выпад, пытаясь разрезать живую биомассу от туловища до самой головы, как будто расчленяя её на две половины. 

В это время Сиэль, видя что ворота постепенно открываются, взмахнула рукой в сторону ворот. Из-под её руки появилась маленькая теневая волна, которая начала свое движение по земле, эта волна увеличивалась и росла, направляясь к воротам. Волна сминала все тела на своём пути, очищая проход. Сиэль направилась к открывающимся воротам по пока что очищенному проходу.",biokoff,1388981817595527178
"2025-06-29,23:52:31",nobrin,#0,"*Белка видя что за ужос тут твориться, решила пойти вместе с Сиэль к воротам, она медленно пошла за ней спрятав оружие за спиной*",,
"2025-06-30,00:27:00",biokoff,#0,"—Глошатай—
|----------------------------------------------------------------------------|
Глошатай медленно растворился в пространстве, откуда и появился после разреза на пополам. Похоже он не пострадал, но явно почувствовал боль.
|----------------------------------------------------------------------------|",ktoia,1388984705625493626
"2025-06-30,00:28:31",biokoff,#0,"|----------------------------------------------------------------------------|
Несколько мертвецов тут же накинулись на парня, словно безмозглая стая пытаясь просто откусить хоть малейший кусочек от него.
|----------------------------------------------------------------------------|",samin__,1388981784896606281
"2025-06-30,00:30:37",biokoff,#0,"—Исчадие Рэди—
|----------------------------------------------------------------------------|
Девочка в шоке от стечения обстоятельств побежала следом за компанией, говоря:
|----------------------------------------------------------------------------|

—Это худший исход из возможных. Нам нужно торопиться, пока сюда не пришли стражники! Нам нужно попасть в замок, скорее всего господин тьма сидит на самом верху замка. Если у вас есть идеи как проскочить мимо этой толпы и при этом не попасть страже, я с радостью выслушаю вас!

|----------------------------------------------------------------------------|",nobrin,1388985509858115766
"2025-06-30,00:59:01",nobrin,#0,"*Белка видя как Яна пытаются жрать зомби, начала стрелять по ним, стараясь попадать в головы*",,
"2025-06-30,01:07:30",biokoff,#0,"|----------------------------------------------------------------------------|
Мертвецы с легкостью подали от каждого выстрела девушки, отчего окружение мужчины стало более свободным и при осмотре уже был видел сам замок, из которого не было видно зомби, словно те боялись идти внутрь.
|----------------------------------------------------------------------------|",nobrin,1389002243327397930
"2025-07-03,00:53:05",ktoia,#0,"— Сиэль —

Тень Сиэль осталась позади продолжая вырезать всех монстров, которые попадались на её пути. Тем временем... Сиэль окинула беглым взглядом внутренний двор и устремилась к главным воротам ведущим в сам замок. Она сосредоточилась на воротах и из темноты появилось десяток внушительно больших ручищ, они попытались разломать или вскрыть эти ворота. Во время этого действия Сиэль не переставала бормотать что-то непонятное себе под нос. Она постоянно оглядывалась то налево, то направо... её зрачки время от времени менялись с белого на черный и наоборот. Если она замечала врагов, то обвивала их головы тьмой и сжимала её со всех сторон... продолжая свой путь в сам замок.",biokoff,1389004379851329546
"2025-07-03,01:08:38",biokoff,#0,"|----------------------------------------------------------------------------|
Ворота с трудом но открылись, открывая большие коридоры, что словно как в лабиринте соединялись между собой и образуют бесконечную ветку. Но у сожалению из-за ворот вышла новая фигура, стража замка, что тут же замахнулась на девочку. Стража выглядела чем-то похожим на Исчадие, некая маленькая девочка, ид которой сочились теневые монстры, нападающие на Сиель.
|----------------------------------------------------------------------------|",ktoia,1390087914725048421
"2025-07-03,01:11:49",biokoff,#0,"—Исчадие Рэди—
|----------------------------------------------------------------------------|
В этот момент девочка все же вмешалась, вставая перед Сиель и отбивая атаки теней своим кинжалом, после чего подбежала к девице и проткнула её кинжалом, забирая некую красную дымку из неё и меняясь внешне, меняя свой наряд и выросшая размером. Её кожа поразовела и она улыбнулась, после чего подбежала дальше.
|----------------------------------------------------------------------------|",,1390091829185347713
"2025-07-03,04:57:14",ktoia,#0,"— Сиэль —

Тень находившаяся снаружи испарилась и вновь сформировалась возле Сиэль. 

В это время одежда девочки начала менять цвет в белый. Как только Сиэль увидела стражу, она уже тянулась чтобы защититься, НО Рэди опередила её... спасая от удара. Перевоплощение Рэди не осталось незамеченным. Она и Они были удивлены, но в данный момент предпринимать что-либо было опасно для сосуда. Поэтому Сиэль продолжила своё неспешное движение, теперь следуя за Рэди. Перед этим она пустила теневого ворона рядом с бегущей вперед, дабы не упустить Рэди из виду.

— Действительно... это было необдуманное решение.",,
"2025-07-03,04:57:37",ktoia,#0,https://cdn.discordapp.com/attachments/1319660394889089115/1322363566300336328/7cd306b664b215c7b60a626ba661dc79.gif,,
"2025-07-03,05:09:34",biokoff,#0,"—Исчадие Рэди—
|----------------------------------------------------------------------------|
На удивление Сиель она бежала так быстро, словно знала эти коридоры как саму себя. Она бежала без остановки, даже не оглядываясь назад, по пути то и дело убивая таких же стражников одним ударами в сердце или при срезании головы с плеч. Так она бежала примерно минут 10, пока не упёрлась лицом к железной двери и остановившись та стала дуюасить со всей силы дверь, оставляя на ней вмятины, но никак не продвигаясь, отчего сильно злилась на неё, пытаясь избить ту.
|----------------------------------------------------------------------------|",ktoia,1390149355536777346
"2025-07-03,05:10:15",ktoia,#0,https://tenor.com/view/bottom-gif-26978672,biokoff,1390152462895153192
"2025-07-03,06:28:28",ktoia,#0,"— Сиэль —

Сиэль медленно шла по лабиринту, следуя по пятам Рэди. Она изредка поворачивалась, чтобы посмотреть на остальную часть команды, которая... вероятно шла позади. Оглядывая оставленные трупы стражников, девочка усиливала свой шёпот под нос...

Теневой воин шедший поодаль от неё, начал чаще пульсировать при приближении к стальной двери. Дойдя до двери, Сиэль около минуты наблюдала, как Рэди долбит железо. Затем она улыбнулась, посмотрела на свою теневую птицу и... испарила её, будто той никогда и не существовало.

— Да... Видимо, обычной силой тут не обойдёшься... А гостей тут не очень любят.

Она продолжала, её взгляд был устремлён на Рэди, а на её лице играла лёгкая нервная улыбка.

— Исправить мир... Исправить мир... Хорошо, мисс Ведьма.

Затем Сиэлька всё же решила осмотреть окрестности двери.",biokoff,1390152462895153192
"2025-07-03,06:32:29",biokoff,#0,"|----------------------------------------------------------------------------|
Комната с большой железной дверью и несколькими нажимными плитами по бокам. Похоже чтобы открыть дверь нужно встать на эти плиты или поставит на них что-то.
|----------------------------------------------------------------------------|",ktoia,1390172318776557700
"2025-07-03,06:33:46",ktoia,#0,"— Сиэль —

Сиэлька отправила на одну плиту теневого воина, а на вторую встала сама.",biokoff,1390173328958029885
"2025-07-03,06:36:14",biokoff,#0,"—Исчадие Рэди—
|----------------------------------------------------------------------------|
Железная дверь медленно открылась и девочка хихикая побежала дальше, где тут остановилась возле лестницы, оборачиваясь и говоря:
|----------------------------------------------------------------------------|

—Дальше идти будет опасно. Скорее всего чтобы встретиться с богом нужно будет одолеть главу стражи, но к этому моменту он может и уйти, нужно будет сразиться с стражей и пройти мимо, дабы не спугнуть бога...

|----------------------------------------------------------------------------|",ktoia,1390173650631528498
"2025-07-03,06:57:37",ktoia,#0,"— Сиэль —

Время шло и внешний вид Сиэльки явно изменился. Она стала... белее? Да, можно сказать и так. Послушав Рэди, Сиэль упрямо вновь посмотрела на неё, затем на Яна и Белку. Девочка прекратила свой шёпот под нос.

— Одна, значит... ты не справишься... Прискорбно... Очень и очень. Белка, иди с Рэди на стражника. Ян со мной... Думаем. это не займёт много времени.

Сиэль снова начала тихо бормотать что-то себе под нос. Теперь она ожидала начала боя с главой стражи, чтобы попытаться безнаказанно пройти к самому богу этого мира или же выслушать другие идеи своих спутников. Справа от ее плеча образовался куб.",,
"2025-07-03,06:59:57",ktoia,#0,https://cdn.discordapp.com/attachments/1318361948324233286/1324938282575859752/a06eb3440bb5bbc0ca8166c5cbb2721f.gif,,
"2025-07-03,07:18:02",biokoff,#0,"—Исчадие Рэди—
|----------------------------------------------------------------------------|
Девочка кивнула, после улыбнулась белке и не дожидаясь предложений другой развернулась и побежала по лестнице вверх. Там был длинный проход, посередине коего стояла леди, что выглядела как те же стражники, но вот её тень словно следила за всем помещением, отчего даже Рэди замялась, но все же с улыбкой заговорила с ней:
|----------------------------------------------------------------------------|

—Здравствуйте миледи, но сегодня я прибыла дабы вас убить и встретится с нашим господином!
—Безумие... Безумие что дитя тьмы пойдет на такое безумие ради самой себя... Кто тебя заставил пойти против тьмы?
—Я сама! И ты пойдешь от моей руки!
—Думаешь я незнаю, что ты тут не одна? Давай ты просто выдашь преступников и мы разберемся без лишних проблем?
—Я.... Я ничего тебе не скажу!

|----------------------------------------------------------------------------|
После этого девочка резко побежала в сторону леди, на что та лишь хмыкнула и направлением одной руки создала вокруг Рэди теневые шипи, что впились в неё, заставляя замереть на одном месте. 
|----------------------------------------------------------------------------|",ktoia,1390179652571627622
"2025-07-03,19:03:42",samin__,#0,"—Ян кай—

Смотря на всё происходящее, Ян задумался, его мысли перетекали из одного в другое, но общий смысл был один:

— Куда я попал...

После продолжительных раздумий, Ян понял, что сила его телепортации только навредит успеху миссии, ведь Глашатай телепортируется в начальную точку... начальная точка... точка переноса... последовальность? Последовательность!

— Ну давай посмотрим кто из нас лучше разбирается в телепортации

После этих слов, Ян перенёсся на метр назад, сделав выпад вперёд, в надежде что Глашатай отслеживает сам факт переноса, а не назначение применения",,
"2025-07-03,19:09:03",biokoff,#0,"—Глашатай—
|----------------------------------------------------------------------------|
Парень вновь появился на месте телепортации парня и хотел было уже начать кричать на всю округу, но тот не ожидал что в него вопьется копьё, отчего тот заглох в своей же крови и обмяк на орудии война, оставляя лишь бездыханное тело.
|----------------------------------------------------------------------------|",samin__,1390362375559053475
"2025-07-03,19:20:48",samin__,#0,"—Ян Кай—

Парень ухмыльнулся, сбросил бездыханное тело с копья. После чего угрожающе сказал

— И так будет с каждым, кто посмеет мешать мне в моëм ремесле

Это было сказано твëрдо, но не очень громко, чтобы глошатаи, которые наблюдают из тени услышали, а остальные зомби - нет (не нужно поднимать ещë больше шума)

После чего Ян прошëлся, сделал пару похожих выпадов, половина которых были ложными и с удовлетворением выпалил...

— Так бы сразу

После чего переместился к Сиель, посмотрел на неë с изумлением и отвëл взгляд, как будто увидел что-то неприятное...

Смотря на разворачивающуюся драку, Ян достал из разлома пилюлю, проглотил еë и замер на некоторое время, пробормотав на последок Сиель

— Прикоснись ко мне, когда придëт время и я нас перенесу, а пока что, мне нужно восстановить силы",,
"2025-07-05,03:38:49",nobrin,#0,"*Белка смотрит на врагов в которых можно подстрелить, сколько их штук?*",,
"2025-07-05,04:11:41",biokoff,#0,"|----------------------------------------------------------------------------|
Ни одного противника, ибо всех убили по пути и они стояли у лестницы, где рассказывали планы которце белка видимо прослушала. 
|----------------------------------------------------------------------------|",nobrin,1390854397831020585
"2025-07-05,09:25:50",biokoff,#0,"—Глава стражи—
|----------------------------------------------------------------------------|
Леди удручённо вздохнула, после чего повысила тон, дабы её было слышно на весь коридор:
|----------------------------------------------------------------------------|

—Я знаю что эта глупышка не стала бы рисковать одна, кто бы её не подговорил прошу выйти вас добровольно, иначе мне придется заставить вас выйти на контакт.

|----------------------------------------------------------------------------|",,
"2025-07-09,01:30:59",ktoia,#0,"— Сиэль —

Сиэль взяла Яна за ткань одежды, слегка потерев её пальцами... проверяя материал на ощупь.

— Давай... время.

Высказав свою готовность, девочка посмотрела на Рэди и Белку, как бы прощаясь с ними на время.",samin__,1390366679078535379
"2025-07-09,01:36:54",samin__,#0,"—Ян Кай—

В это же мгновение они перенеслись за закрытые двери, миновав главу стражи.

Во время мидитации Яну казалось что время останоуилось. Он думал лишь об одном... 

- Правильную ли сущность я принял за еë потомка?",ktoia,1392271780701536391
"2025-07-09,01:42:18",biokoff,#0,"|----------------------------------------------------------------------------|
Сзади пара лишь услышала очередь выстрелов, что заглушались некими ударами и взрывами. Дверь поддалась паре, открываясь и показывая большой тронный зал.
|----------------------------------------------------------------------------|",samin__,1392273267825573969
"2025-07-09,02:15:15",biokoff,#0,"|----------------------------------------------------------------------------|
В конце тронного зала предстал трон, на котором кто-то вальяжно рассиживал.
|----------------------------------------------------------------------------|",,
"2025-07-09,13:32:29",ktoia,#0,"— Сиэль —

Бормотания Сиэльки под нос прекратились, она отпустила одежду Яна и одобрительно посмотрела на него... постепенно переводя взгляд на главную проблему сегодняшнего дня. Не сказать что Сиэль боялась того кто сидел на троне... но определенная волна жути точно прошла в ее сознании. Как бы то ни было девочка пошла к этому трону напрямую.",biokoff,1392282920172912772
"2025-07-09,13:52:40",samin__,#0,"—Ян Кай—

Увидев сцену, которая предстала пред ним, парень не поменялся в лице и не дрогнул. Казалось что он видел нечто подобное не одну сотню раз, поэтому несколько не удивился. В момент, когда девочка пошла в сторону противника, парень держался немного поодаль от неё, готовясь толи зайти с фланга, толи нанести неожиданную атаку.

Его лицо было всё таким-же задумчивым, мысли сменяли друг друга, воспоминания всплывали из глубин сознания, а разум пытался найти объяснение. Объяснение месту в котором он оказался? Нет... Это было предельно ясно. Яна интересовало только одно... Кто эта девочка, и почему она приняла свой дар? Ранее такого не было... Возможно ли что это воплощение в начале своего истинного пути? Или это просто его частица, весы которой, склонены в тёмную сторону? Стоит ли избавиться от неё сейчас? Или стоит подождать? Есть ли шанс, что это оно?",,
"2025-07-09,14:14:54",biokoff,#0,"|----------------------------------------------------------------------------|
Приметив порождение тьмы, мужчина все же привстал с трона, безжизненно осматривая девочку, после чего заговорил тихим и словно полумертаым голосом, что словно был на грани между смерти и нечто большего:
|----------------------------------------------------------------------------|

—Дитя, я чувствую в тебе часть своей идеи, отчего я готов выслушать тебя. При интересе нашей беседы ч даже обязуюсь отпустить тебя и твоего друга, ведь посланники богов не виноваты в ложных заблуждениях своего же бога, ведь так?

-Меня интересует кто ты, дитя? Я в тебе чую благословенную тьму, но а также нечто другое, что-то гнилое и неприятное... Нечто светлое? Как такое может быть возможно? И что привело в общем вас ко мне?

|----------------------------------------------------------------------------|
Нечто говорило спокойно и сдержано, пытаясь неспеша донести свою мысль до девочки. Он хоть и выглядел злобно, но походе не намеривался отправляться в бой, а просто хотел понять, что вообще происходит.
|----------------------------------------------------------------------------|",ktoia,1392453349709844581
"2025-07-09,16:23:14",ktoia,#0,"— Сиэль —

— Я Сиэль, избранница Тьмы и Света... Которые веками покровительствуют моему миру и... сотрудничают. Они приняли это решение во благо жизни в моем мире и... это было единственное правильно решение. Свет без Тьмы невозможен... Но видимо вы исключение. Мы пришли сюда проверить безопасность данного мира... и как мы увидели он не безопасен. В этом мире существовал свет?

Сиэлька невозмутимо говорила, смотря на нечто темное.",biokoff,1392464027430555689
"2025-07-09,16:33:28",biokoff,#0,"—Бог Тьмы—
|----------------------------------------------------------------------------|
Мужчина спокойно слушал деву, после чего осмотрела тени возле Сиель и проговорил:
|----------------------------------------------------------------------------|

—Тьма и Свет не могут быть вместе. Баланс? Хах если вы так считаете, то вы явно не пережили катастрофу. В вашем мире и вправду есть боги или это вымысел? Боги алочные и величественные создания, они не могут быть без контроля, отчего и не могут найти компромисс.... Ваша цель бесполезна, мира никогда не будет. Это лишь иллюзия тех, кто вами правит...

|----------------------------------------------------------------------------|",ktoia,1392496321587449886
"2025-07-09,16:52:03",ktoia,#0,"— Сиэль —

— Ложь, богов не может не существовать. Да, я их не видела. Но мир существует уже пару веков, есть те кто отстраняются от веры в Тьму и Свет... они действительно заслуживают кары. Мой мир существует только из-за теплых взаимодействий последователей и людей которые верят в откровение. Если богов нету то как объяснить многовековую передачу знаний от избранного к другому?... Ладно, я не намеренна даже пытаться причинить вред вашему миру... я прошу прощения если навели здесь беспорядки, но убедиться и увидеть другое пораждение тьмы я должна была и знаете, я рада... Вы по своему прекрасны, жаль у вас нету опоры в виде всепоглощающего света что лилеил и поддерживал бы вас в трудную минуту...

Оболочка девочки начала неестественно светиться белым, а черный куб рядом с ней  тьму. Девочка скрестила руки за спиной и продолжала смотреть в лицо князя.",biokoff,1392498897930420256
"2025-07-09,17:13:26",biokoff,#0,"—Бог Тьмы—
|----------------------------------------------------------------------------|
Мужчина недовольно скрестил руки, после чего пронзительно посмотрел на деву, отчего все её тени вокруге стали задыхаться и замирать. Словно вся тьма в две заглушилась и не могла существовать, задыхаясь от самой себя. Мужчина лишь недовольно смотрел, но явно был готов сделать и большее.
|----------------------------------------------------------------------------|",ktoia,1392503574251966575
"2025-07-09,18:15:51",samin__,#0,"—Ян Кай—

Смотря на происходящее, Ян думал что сложившаяся ситуация ему на руку, не нужно будет вновь окроплять руки кровью. Как только он завершил эту мысль, он не заметил, как подскочил к Чёрному и был готов пронзить его копьём. Что? Почему? Я же хотел чтобы девка погибла здесь! Но, почему я не могу остаться не месте? Почему я не могу просто сбежать?

— Снова ты?

Яростно воскликнул Ян, понимая, что произошло.

В этот самый момент, Ян понял, что копьём его не возьмёшь, поэтому решил выбросить его в пустоту.

— Собирайся, это его на долго не задержит!
— МЫ УХОДИМ!",biokoff,1392508953811878031
"2025-07-09,18:44:53",biokoff,#0,"—Бог Тьмы—
|----------------------------------------------------------------------------|
Сущность на некоторое время исчезла, ухмыляясь при этом, после чего оставила пару наедине.
|----------------------------------------------------------------------------|",samin__,1392524665003573448
"2025-07-09,19:22:30",ktoia,#0,"— Сиэль —

Когда ее личности начали душить... Сиэлька почувствовала каждую приглушенно каждую боль отдельной теневой души. Было до ужаса больно где-то внутри... Она схлипнула и взялась за горло, слегка потрясла головку. Это закончилось когда Ян отправил Тьму в бездну. Сиэль сразу же отступила и взяла того за одежду.

— Уходим... Уходим-уходим, да мы уходим...",,
