Date,Username,User tag,Content,Mentions,Reply to
"30.04.2026 19:45:15","biok_ymer","#9440","—Палач—
|-----------------------------------------------------------------------------|
Тот стал покачиваться сидя на полу взад вперёд и стал отвечать:
|-----------------------------------------------------------------------------|

—Я попался не тем людям, не в том месте и меня забрали сюда ещё в детстве, а после растили в этой клетки. Тут любой дурак поймет, что сойти с ума было оплодом времени, вот и ты видишь результат. Подробности как и ты рассказывать не намериваясь, но думаю тут у всех ну уж не ""вауви"" история. Тебе кстати уже назначили ""методу"" или ты пока свободна?

|-----------------------------------------------------------------------------|","","1495865723690680491"
"30.04.2026 19:50:50","biok_ymer","#9440","—Парочка—
|-----------------------------------------------------------------------------|
Девушка радостно шагая вела тех подальше от скоплений людей в неприглядную поляну, а робот не довольно плелся рядом, засвет своего большого роста ему не приходилось идти такой же быстрой и радостной походкой, отчего его шаги ощущались более медленно и плавно. И вот девушка услышав имя стала говорить:
|-----------------------------------------------------------------------------|

—Вауви, как Моргана из сказаний о Артуре? Великая же была женщина, мне нравилась читать историю про неё. Отрешеннач от престола смогла завоевать его своими силами и добиться счастья своего народа, хоть и ценой своего имени. Ах, это так романтично~. А меня зовут Намби! А этого здоровяка можешь звать Норф, хоть он и не любит когда его вообще трогают~. 

|-----------------------------------------------------------------------------|","ktoia","1496921415360970922"
"30.04.2026 19:52:27","biok_ymer","#9440","Там генерить надо, мне впадлу","samin__","1495830677336232149"
"30.04.2026 20:55:45","ktoia","#6622","— Аксель Зорн —

Дослушав рассказ о воинах драконьей крови, парень ухмыльнулся, затем положил руки в карманы и продолжил разговор, попутно наблюдая за техникой Ясу - хотя он понятия не имел, как она так ловко управляется с этим мечищем.

— Благородно - защищать людей, которые не могут постоять за себя. Хорошее дело!

Он сделал небольшую паузу, размышляя.

— Кстати, вот что хочу спросить: у вас клинки какие то особенные или совершенно обычные? Просто было бы странно, если бы вы убивали потусторонних существ обычным оружием. Вот у нас например считается что монстров принято убивать серебром.

||<@1405305963375759440> ||","biok_ymer","1495872706497744966"
"30.04.2026 21:02:41","ktoia","#6622","— Элисон Кроуфорд —

Элисон слушала молча, не перебивая. Её взгляд, сначала блуждавший по стенам каморки, постепенно сосредоточился на Палаче. Она не стала комментировать его историю, преподчитая лучше принять сказанное, чем лезть с неумелыми утешениями.

— Да уж... тут вряд ли у кого-то найдётся история с хэппи-эндом.

Она замолчала, обдумывая его вопрос и провела пальцами по пыльному полу, оставляя за собой неровные линии.

— Метода...?.. Пока нет. Только ""детский сад"" и обещания, что я теперь ""испытуемый"", а не предмет. Куда поведут - туда пойду. какой тут выбор еще остается... Мх... еще одежду новую пообещали.

Она подтянула колени к груди и положила на них подбородок.

— А ты? У тебя есть... ""расписание""? Или ты уже прошёл всё, что они могли придумать?","biok_ymer","1499451579642937515"
"30.04.2026 21:13:45","ktoia","#6622","— Госпожа —

— Приятно познакомиться, Намби. И ты тоже, Норф...

Упомянув робота, девушка кивнула в его сторону, впрочем не ожидая ответа.

Она шла следом, оценивая округу. Поляна куда её привели действительно оказалась уединённой - приглядные деревья, мягкая трава. Место казалось спокойным и мирным.

— Давно я не была в таком месте... Не сказать, что я люблю природу, но когда попадаю в такие уголки, забываю о своём скепсисе.

Она чуть замедлила шаг, поглядывая на спутницу.

— А ты, кажется, любишь всякие истории и легенды, Намби?","biok_ymer","1499452987918123140"
"01.05.2026 19:38:23","biok_ymer","#9440","—Палач—
|-----------------------------------------------------------------------------|
Тот остановил расскачивания недовольно выдохнув, говоря:
|-----------------------------------------------------------------------------|

—""Метода"" это предписание, что ты должен исполнять с сотрудниками, дабы ИИ помогать в исследованиях, а самому получать еду с безопасностью. Не думаю, что ты захочешь в карцер... Да и сидит там кадр поотбитее всех нас. Раз тебе не дали её, значит скоро зайдет кто, назначит. Главное чтобы не попался главный, он тебя явно без пристрастный к насилию не отпустит с простым разговором...

/И тут как по ведению сердце раздался металлический скрежит с низу и из колонок восоздался звук:/
-Обьект L-01 прошу пройдите на выход из детского сада, где вас встретит наш сотрудник. Прошу, не сопротивляться.

/Услышав оповещения парень охнул, а после показал знак мира и помохал той, на удачу./

|-----------------------------------------------------------------------------|","ktoia","1499471069071802389"
"01.05.2026 19:42:22","biok_ymer","#9440","—Намби|Норф—
|-----------------------------------------------------------------------------|
Защитник не стал никак реогировать на представление, спокойно молясь на траву в позе лотоса, сверля своим одним глазом госпожу, девушка же активно кивала на слова девушки, а после взяв её за обе руки стала раскачивать их руки влево, вправо. Говоря:
|-----------------------------------------------------------------------------|

—Ты права, природа прекрасна! А ещё ты и наблюдательна, я люблю различные истории! Вот и с радостью бы послушала твою, ведь разные миры это же по сути куча интересных историй, что я бы с радостью послушала!

|-----------------------------------------------------------------------------|","ktoia","1499473853565632562"
"01.05.2026 21:55:37","ktoia","#6622","— Элисон Кроуфорд —

Элисон поднялась на ноги, когда голос из колонок стих. Она не вздрогнула, не запаниковала - только медленно выдохнула, собираясь с силами перед неизбежным. Её взгляд скользнул по каморке, задержался на Палаче, который уже прощально махал рукой и она молча кивнула в ответ.

— Значит без разговора не отпустят... Что ж... большое спасибо за компанию. Ещё увидимся? Мх...

Она поправила одежду, провела ладонью по лицу и направилась к выходу. Шла не сказать что быстро - скорее размеренно. Ходить она уже более-менее умела: пригодился опыт ещё с того мира, куда она попала, а тут оставалось только закрепить успехи.

Мысли блуждали о том, что встретившийся ей парень оказался не таким уж плохим. Может и подружиться... Или вряд ли.

К концу рассуждений и попыток угадать, что её ждет Элисон уже дошла до выхода.","biok_ymer","1499812239744700677"
"05.05.2026 19:16:02","biok_ymer","#9440","—Ясу Хиросэ—
|-----------------------------------------------------------------------------|
Услышав вопрос, воин остановила размахивание мечом и посмотрев в сторону парня, показывая меч:
|-----------------------------------------------------------------------------|

—Оружие это продолжение тела война и без него я бы не могла называться войном. Оно выполнено из простой стали, однако главное не сам материал, а то, признал ли клинок владельца или же нет. Однако могу подметить что нужно уметь использовать клинок правильно, иначе он и вправду может сломаться, ведь сталь не такая уж и крепкая, отчего техника и бережет клинок, помогая ему раскрыться в бою, словно в танце.

|-----------------------------------------------------------------------------|","ktoia","1499469323163406587"
"05.05.2026 19:39:34","biok_ymer","#9440","—Эмили/???—
|-----------------------------------------------------------------------------|
И вот радостная(или нет) Кармен шла довольным шагом в сторону своей комнаты обитованой чувством приятного времяпрепровождение. И вот, один поворот и осталось прости один коридор с порталом и будут элитные комнаты... Ох, со стороны портала вышли статный мужчина, что увидив девушку направил руки к мечу, однако увидив, что это девушка в халате, тот расслабился, убирая руку с меча. Он ничего не говорил, смотря за действиями девушки.
|-----------------------------------------------------------------------------|","samin__","1495830677336232149"
"06.05.2026 23:30:37","samin__","#2997","— Кармен Эшфолд —

Девушка спокойно шла себе по коридорчикам в нетерпении увидеть свою новую комнатку, которую та выбила через пот и слëзы при общении с весьма опасным объектом. Норман недвусмысленно намекнул, чтобы та закрепилась за кем-то, однако принимать такое решение она пока что не хотела, предпочитая откладывать его до самого последнего момента. Многое может случиться, да и выбрать девушка хотела кого побезопаснее или хотя бы поинтереснее для себя. Обычно желание почти обычного учëного в вообще необычном месте

И вот думая о том что было бы не плохо ещë заглянуть к порталу и увидеть без преувеличения чудо науки, та увидела... эм... объект. Девушка не любила судить книгу по обложке и терпеть не могла, когда это делали с ней, однако тут вывод сам напросился: ""этот определенно уровня О"". Понимая что такую махину **не могут** выпустить из клетки, вывода оставалось 2. Или это ново прибывший объект, что сейчас начнëт убивать, либо он нарушил условия содержания. Что то, что то означало для девушки ОЧЕНЬ скорую смерть

Мурашки пробежали по еë спине ещë до того как махина двинулась, однако когда та потянулась к мечу, сердце девушки стало биться раза в 4 чаще обычного, а личико исказилось в явном испуге. Однако ей дали время на подумать, убрав руку с рукоятки

Девушка была на измене, от чего решила сделать самое логичное по еë мнению: ""тянуть время"". От понимания стратегии, та резко остановилась и приподняв руки, крайне напряжëнно сказала:

— Эм... здравствуйте. А я вот тут... кхэм... мимо прохожу...","biok_ymer","1501262089870639234"
"07.05.2026 01:50:26","ktoia","#6622","— Госпожа —

Госпожа невольно дёрнулась, когда её руки оказались в плену у Намби, но вырываться не стала - только слегка напряглась и растерянно моргнула. Этот энтузиазм её слегка ошарашил: учитывая кто она в своём мире, на неё и косо глянуть побаивались. Но виду она постаралась не подавать.

— Моя история? 

На такой вопрос Эли позволив себе короткую усмешку. 

— Вряд ли какие то из моих историй подойдут для лёгкого рассказа... 

Она чуть откинулась назад, но руки не отдёрнула - давая Намби возможность раскачивать их дальше. В конце концов, это было... неожиданно приятно. Странно, но приятно.

— Хм... в мире откуда ты была преступность?

Ответ в принципе на поверхности, но услышать из уст перед тем как начать вещать какую-то из историй хотелось.","biok_ymer","1499813242451529748"
"07.05.2026 02:01:36","ktoia","#6622","— Аксель Зорн —

Аксель прищурился, разглядывая клинок и слегка заметно улыбнулся.

— Значит, сталь как сталь, а вся магия - в танце и признании?

Он засунул руки глубже в карманы, слегка покачиваясь с пятки на носок.

— Знаешь звучит... почти романтично! Если, конечно, не вспоминать, что этот танец может закончиться чьей-то кровью, хотя если это кровь потусторонних нелюдей то в целом не так уж и плохо.

Он снова взглянул на меч, потом на Ясу.

— Мх... Лирика это конечно хорошо, но Ясу, а как ты понимаешь что клинок признает тебя? Хотя нет... мм... допустим, он тебя признал. Дальше то что? Вы становитесь лучшими друзьями? Он начинает лучше резать? Или ты просто чувствуешь себя увереннее? Я пытаюсь понять, есть ли в этом практический смысл или это больше... философия? м?","biok_ymer","1501256170273374469"
"07.05.2026 14:05:53","biok_ymer","#9440","—???—
|-----------------------------------------------------------------------------|
Нечто непомающе смотрела на девушку, а после уловив страх убрал руки за спину, вставая по стойке смирно и говоря серьезным и немного хриплым голосом:
|-----------------------------------------------------------------------------|

—Госпожа я вам не враг, я служу исследователем в зоне портала, отчего не стану вам вредить. Нежели вы являетесь объектом, что пытается сбежать притворившись исследователем... То разговор перейдет в другое русло, но до сей пары я вам не представляю угрозу.

|-----------------------------------------------------------------------------|","samin__","1501682622328340542"
"08.05.2026 11:55:15","samin__","#2997","— Кармен Эшфолд —

Увидев движение, девушка напряглась ещё сильнее, представляя как её сейчас обезглавят, однако реальность оказалась куда более спокойной и миролюбивой. Услышав слова костюмчика, девушка непонимающе покосилась на него, затем оглядела с ног до головы и облегчённо выдохнув облокотилась спиной о стену

> Так это работник портала... тьфу... чего пугать то так. Я уже думала что это ""чувырла"" с планеты ""тебе конец"". Фуф... Ладно Кармен, ты просто не ожидала увидеть нечто подобное около своей комнаты, но... стоит привыкнуть. Хотя тебе стоит признать что общага - не на столько и плохое место, учитывая что там такой фигни ты не видела. Ладно, это та самая боевая единица, которую ты представляла и он тебе не враг... наверное... пока что... стоп, а пропуска или удостоверения то у тебя нет! Ой-ой-ой! Что делать то? Ммм... просто проигнорирую это замечание! Да!

Вновь обратив взгляд на костюмчик, та всё ещё натянуто, но уже спокойнее ответила:

— Ааа... вот оно как... а я уже думала что объект какой-то сбежал и пришёл мстить. Ну или нового кого затянули. Хух... как вы могли понять я тут новенькая, так что многое меня ставит в ступор, не берите это на свой счёт

После сказанного та попыталась улыбнуться, но скорее скривила лицо от избытка нервов","biok_ymer","1501902890900525076"
"08.05.2026 14:44:09","biok_ymer","#9440","—Намби|Норф—
|-----------------------------------------------------------------------------|
Слушая госпожу, девушка перестала раскачивать руки, предпочитая просто их держать, а после аккуратно потянув ту они сели на травку, где она уже стала рассуждать:
|-----------------------------------------------------------------------------|

—Ммм, преступность? Разве она не везде присутствует? Людям всегда свойственно нарушать свои же поставленные законы.

|-----------------------------------------------------------------------------|","ktoia","1501717808348921996"
"08.05.2026 14:51:09","biok_ymer","#9440","—???—
|-----------------------------------------------------------------------------|
Исследователь сверля взглядом девушку все же отвела взгляд в сторону, подмечая:
|-----------------------------------------------------------------------------|

—Я не чувствую в тебе опасность, отчего следую логике, что ты говоришь правду. Прости, что испугал, только вышел с очередной вылазки. Не стоит так переживать, у портала обычно безопасно, а если кто и буянит там, дальше комнаты он бы не вышел.

/Мужчина хотел было что-то ещё сказать, однако краем глаза заметил механическую руку из-за угла, подмечая:/
-Похоже я пугаю не только вас, что же, тогда я все же покину вас.

/После сказанного тот отдал воинское приветствие и широким и грубым шагом направился дальше по коридору, предпочитая не оглядываться. Как только он вскрылся из-за поле зрения, из-за угла вышла Эмили, что чуть нервно сказала:/
-Эм, смотрю ты уже погладила с работниками портала... Ты как? Я только подошла и...боялась вам помешать! Хехе... Просто боялась если честно.

|-----------------------------------------------------------------------------|","samin__","1502232403706511412"
"08.05.2026 16:03:39","samin__","#2997","— Кармен Эшфолд —

Девушка молчала, пытаясь просто не расплакаться на месте, однако когда нечто ушло, та прижалась к стине, чтобы не преграждать тому путь. Обернувшись за ним, та увидев Эмили. Оставаясь в шоке, та немного сползла по стене сгибая колени и не отрывая взгляда от коридора ответила:

— Значит после вылазки... а, что? А... да, привет. Пуф... я чуть не заплакала, когда он потянулся за мечом... ПОЧЕМУ ВООБЩЕ МЕЧ?! Но... мне кажется он не плохой человек, я скорее почувствовала грустинку от него, когда тот понял что мы его боимся. Ммм... жаль его, но пересекаться от этого особо не хочется...

/Начиная приподниматься и понемногу приходить в себя, та наконец сконцентрировала взгляд на Эмили/
— А они тут у вас типа самые суровые?","biok_ymer","1502276671733108867"
"18.05.2026 18:59:40","biok_ymer","#9440","—Эмили—
|-----------------------------------------------------------------------------|
Глянув на место куда ушел громила, та перевела взгляд на подругу кивая и говоря:
|-----------------------------------------------------------------------------|

—Да, это буквально ходячие смертники, что зарабатывают риском своей жизни уходя в неизвестность. Вот и выглядят они... Пугающе. Ну он на нашей стороне, отчего думаю его боятся и не стоит, однако от этого факта он не становится более ""безопасным"". Кхм... Пойдем может твою комнату посмотрим?

|-----------------------------------------------------------------------------|","samin__","1502294918381441144"
"18.05.2026 19:01:42","biok_ymer","#9440","—Ясу Хиросэ—
|-----------------------------------------------------------------------------|
Девушка воткнув клинок в ножны, протянула парню, говоря:
|-----------------------------------------------------------------------------|

—Легче показать, чем сказать. Это нужно чувствовать, недели понять. Возьми клинок и попробуй им помохать.

|-----------------------------------------------------------------------------|","ktoia","1501720618813624372"
"18.05.2026 19:07:59","biok_ymer","#9440","—???—
|-----------------------------------------------------------------------------|
Пройдя к выходу дверь открылась а в проходе стоял статный но староватыц на вид мужчина. Что заприметив мелочь поднял письменный планшет с ручкой, делая запись и говоря:
|-----------------------------------------------------------------------------|

—Обьект L-01, верно? Меня зовут Джонатан Кроуфорд и я являюсь главой детского сада, отчего надеюсь поладим мм... Мне нужно провести первичные тесты на мышечную память, логику и интуицию, готова?

|-----------------------------------------------------------------------------|","ktoia","1499846776839209100"
"18.05.2026 19:08:04","biok_ymer","#9440","https://i.pinimg.com/736x/30/db/06/30db06cb2ec85f02798c43562f740449.jpg","",""
"18.05.2026 19:35:13","samin__","#2997","— Кармен Эшфолд —

Кивнув на высказывание подруги, та отбросила мысли о сожалении. Это был буквально солдат нового века, в котором людям уже некому было обвяливать войну кроме существ из других миров. В очередной раз утвердив несостоятельность своего вида, девушка вспомнила что в её комнате должен быть подарочек от гнуслявого, от чего решила подшутить над Эмили. Продолжая путь в свою комнату, попутно говоря:

— Мне кстати Норман распорядился выделить новый костюмчик. Видите ли мой не подходит... и спрашивается для чего не подходит...

Договорив, та встала перед дверкой, уткнувшись в планшет. Убедившись что апартаменты её, Кармен распахнула дверь, пытаясь не выдавать что знает что где-то весит костюмчик горничной","biok_ymer","1505963092020826194"
"18.05.2026 20:18:36","ktoia","#6622","— Аксель Зорн —  

Аксель посмотрел на протянутый клинок, потом на Ясу. В голове пронеслась мысль, что он никогда в жизни не держал ничего опаснее канцелярского ножа. Всякие мечи, копья и прочее железо он видел только в сериалах, где их с лёгкостью таскали герои с трицепсами размером с его голову.  

Впрочем, он не был таким уж и слабаком, хотя... по сравнению с самураем... В любом случае, отказываться было как-то неловко. Да и интересно. 

Он аккуратно взял клинок за ножны, оценивая вес.

— Тяжёлый...

Он ещё раз переложил его из руки в руку, примеряясь и кивнул.

— Ладно. Допустим, я попробую.  

Он сжал рукоять покрепче и сделал пару МАКСИМАЛЬНО неуверенных взмахов в воздухе в бок, которые больше напоминали попытку отогнать назойливую муху, чем фехтование. А может и того хуже.","biok_ymer","1505963603772051608"
"18.05.2026 20:48:31","ktoia","#6622","— Элисон Кроуфорд —  

Элисон шла к выходу, стараясь не думать о том, что её ждёт. Шаг размеренный, дыхание ровное - она почти первично привыкла к этому месту. Встретившийся парень оказался не таким уж плохим. Может, и подружиться... Или вряд ли. Но хотя бы не тронул. Она вышла из-за угла, подходя к двери и на мгновение остановилась, собираясь с мыслями. В голове крутились обрывки разговоров, предупреждения Палача, какие-то смутные догадки. Но всё это рассыпалось в одно мгновение, когда дверь открылась и на пороге возник мужчина.  

Статный, староватый. Элисон замерла. Лицо... Она не могла отвести взгляд. Где то глубоко в сознании заскрежетали шестерёнки, пытаясь подобрать нужную картинку, нужное имя, нужную эмоцию. Да что уж там! Элисон перестала дышать. Кроуфорд. Её фамилия. Его фамилия.  

Она смотрела на него в упор, но видела сквозь туман. Губы приоткрылись - звука не последовало. Она хотела спросить: ""Это шутка?"" Или: ""Какого чёрта?"" Но вместо этого просто стояла, вцепившись взглядом в его лицо, надеясь увидеть хоть какую-то зацепку, хоть намёк на то, что это ошибка.

Припадок был неизбежен. От неё в стороны начали появляться нечастые разряды, бившие по бокам и изредка - в сторону Джонатана, но не задевавшие его. Сама Элисон продолжала смотреть на него растерянным взглядом. Однако в конце концов внутренние размышления переломились - молнии усилились. Она стала медленно подходить к нему, протягивая руку и забормотала:  

— Ты... т-... п-почем... не-нет...

Естественно она не хочет дать тому уйти.","biok_ymer","1505965185196888224"
"18.05.2026 21:56:05","biok_ymer","#9440","—Джонатан Кроуфорд—
|-----------------------------------------------------------------------------|
Мужчина не особо удивляясь реакции недовольно выдохнул, после чего убирая планшет с ручкой в карман халата достал из-за спины тесак, направляя в сторону девушки и говоря:
|-----------------------------------------------------------------------------|

—Ах, ну вот почему вечно нельзя действовать по плану... Думал прошло достаточно времени, а ты все осталась такой же нестабильной... Если не остановишься, твоя семейная связь со мной никак не поможет тебе от повреждений.

|-----------------------------------------------------------------------------|","ktoia","1505990483204374588"
"18.05.2026 22:03:57","biok_ymer","#9440","—Ясу Хиросэ—
|-----------------------------------------------------------------------------|
Смотря со стороны за движениями парня та чуть улыбнулась, а после сказала:
|-----------------------------------------------------------------------------|

—Ну вот видишь, ты вообще не чувствуешь вес клинка, от того для тебя это большая железяка, нежели продолжение тела. Вот тебе и ответ. Пока ты не привыкаешь к нему настолько, что он станет частью тебя, это будет простой грудой мусора.

/После сказанного девушка взяла клинок и с силой взможнув верх подняла слабый ветерок возле них, после чего спрятав меч обратно в ножны повесила тот на пояс, говоря:/
-Но без тренировок как тела, так и разума, я ничем бы не отличалась от простых Войнов. Люди как я это те, что вышли за свой предел и продолжают дальше накапливать мощь.

|-----------------------------------------------------------------------------|","ktoia","1505982954281762866"
"18.05.2026 22:33:25","ktoia","#6622","— Элисон Кроуфорд —  

Элисон не остановилась. Её рука всё ещё тянулась к нему, хотя разряды вокруг неё становились всё чаще, а воздух начал потрескивать, как перед грозой. Она смотрела на его лицо - холодное, усталое, но до боли родное. Угрозы проходили мимо. Она не слышала их. Вернее слышала, но не воспринимала. Голос дрожал, смешивая шок и гнев:

— Это... это связь?! Достаточно времени?.. что ты несёшь...

Все слова, которые она хотела выплеснуть застревали в горле. Девушка продолжила идти не веря глазам. Визуальная агрессия была очевидна: молнии били по сторонам, воздух ионизировался. Но Элисон не останавливалась. Она шла на него не думая о том что может получить очень значительные увечия.","biok_ymer","1506007486749081773"
